Date,Delivering,Receiving,PCS
2020/8/30,G,L,340
2020/8/30,G,N,100
2020/8/30,G,O,223
2020/8/30,L,R,216
2020/8/30,G,R,77
2020/8/30,L,O,50
2020/8/30,L,K,261
2020/8/30,L,H,86
2020/8/30,G,Q,58
2020/8/30,L,D,0
2020/8/30,L,G,221
2020/8/30,K,H,303
2020/8/30,I,S,70
2020/8/30,I,E,117
2020/8/30,H,L,48
2020/8/30,H,K,66
2020/8/30,K,L,61
2020/8/31,Q,M,98
2020/8/31,Q,A,104
2020/8/31,P,D,112
2020/8/31,O,R,199
2020/8/31,M,N,48
2020/8/31,O,G,181
2020/8/31,N,M,160
2020/8/31,N,G,74
2020/8/31,M,U,171
2020/8/31,Q,N,100
2020/8/31,O,Q,204
2020/8/31,Q,O,77
2020/8/31,S,I,67
2020/8/31,R,G,89
2020/8/31,R,L,199
2020/8/31,R,O,198
2020/8/31,R,S,237
2020/8/31,S,D,87
2020/8/31,S,L,78
2020/8/31,S,Q,43
2020/8/31,S,R,216
2020/8/31,U,A,71
2020/8/31,U,G,108
2020/8/31,U,O,91
2020/8/31,M,G,74
2020/8/31,R,D,48
2020/8/31,W,L,312
2020/8/31,M,C,45
2020/8/31,L,R,199
2020/8/31,L,W,171
2020/8/31,A,O,87
2020/8/31,A,Q,191
2020/8/31,C,M,45
2020/8/31,C,U,43
2020/8/31,D,A,58
2020/8/31,D,E,66
2020/8/31,D,R,74
2020/8/31,E,I,166
2020/8/31,G,L,332
2020/8/31,G,N,92
2020/8/31,G,O,228
2020/8/31,D,L,48
2020/8/31,G,R,73
2020/8/31,L,P,80
2020/8/31,G,Q,56
2020/8/31,L,O,57
2020/8/31,L,K,237
2020/8/31,L,H,74
2020/8/31,K,L,64
2020/8/31,L,G,211
2020/8/31,I,S,75
2020/8/31,I,E,120
2020/8/31,H,L,57
2020/8/31,H,K,72
2020/8/31,K,H,283
2020/9/1,O,R,211
2020/9/1,Q,M,114
2020/9/1,Q,A,94
2020/9/1,P,D,124
2020/9/1,O,Q,228
2020/9/1,M,N,49
2020/9/1,W,L,341
2020/9/1,N,M,189
2020/9/1,N,G,99
2020/9/1,M,U,184
2020/9/1,Q,N,101
2020/9/1,O,G,194
2020/9/1,Q,O,80
2020/9/1,U,O,105
2020/9/1,R,G,105
2020/9/1,R,L,246
2020/9/1,R,O,244
2020/9/1,R,S,266
2020/9/1,S,D,91
2020/9/1,S,I,66
2020/9/1,S,L,85
2020/9/1,S,Q,0
2020/9/1,S,R,236
2020/9/1,U,A,71
2020/9/1,U,G,136
2020/9/1,M,G,81
2020/9/1,R,D,45
2020/9/1,M,C,0
2020/9/1,L,G,247
2020/9/1,L,R,229
2020/9/1,A,O,85
2020/9/1,A,Q,197
2020/9/1,C,M,44
2020/9/1,C,N,42
2020/9/1,C,U,43
2020/9/1,D,A,57
2020/9/1,D,E,72
2020/9/1,D,L,44
2020/9/1,D,R,72
2020/9/1,E,I,176
2020/9/1,G,L,376
2020/9/1,G,N,112
2020/9/1,L,W,216
2020/9/1,G,Q,57
2020/9/1,L,P,83
2020/9/1,L,O,57
2020/9/1,L,K,280
2020/9/1,G,O,276
2020/9/1,K,L,68
2020/9/1,L,H,88
2020/9/1,I,S,75
2020/9/1,I,E,113
2020/9/1,H,L,57
2020/9/1,H,K,64
2020/9/1,G,R,81
2020/9/1,K,H,341
2020/9/2,Q,M,101
2020/9/2,Q,A,96
2020/9/2,P,D,151
2020/9/2,O,R,199
2020/9/2,M,G,80
2020/9/2,N,M,177
2020/9/2,N,G,73
2020/9/2,M,U,181
2020/9/2,M,N,44
2020/9/2,Q,N,108
2020/9/2,O,G,183
2020/9/2,Q,O,77
2020/9/2,S,I,76
2020/9/2,R,G,99
2020/9/2,R,L,227
2020/9/2,R,O,204
2020/9/2,R,S,249
2020/9/2,S,D,96
2020/9/2,S,L,61
2020/9/2,S,R,199
2020/9/2,U,A,82
2020/9/2,U,G,126
2020/9/2,U,O,96
2020/9/2,W,L,376
2020/9/2,M,C,43
2020/9/2,R,D,48
2020/9/2,L,W,171
2020/9/2,O,Q,205
2020/9/2,L,P,91
2020/9/2,L,R,232
2020/9/2,A,O,81
2020/9/2,A,Q,198
2020/9/2,C,M,45
2020/9/2,D,A,62
2020/9/2,D,E,78
2020/9/2,D,L,46
2020/9/2,D,R,65
2020/9/2,E,I,176
2020/9/2,G,L,297
2020/9/2,G,N,114
2020/9/2,G,O,261
2020/9/2,G,Q,62
2020/9/2,C,U,44
2020/9/2,H,K,66
2020/9/2,G,R,94
2020/9/2,L,K,242
2020/9/2,L,O,61
2020/9/2,L,G,243
2020/9/2,L,D,0
2020/9/2,L,H,83
2020/9/2,K,H,320
2020/9/2,I,S,72
2020/9/2,I,E,116
2020/9/2,H,L,52
2020/9/2,K,L,66
2020/9/3,S,I,73
2020/9/3,S,D,101
2020/9/3,R,S,267
2020/9/3,R,O,207
2020/9/3,R,L,262
2020/9/3,R,G,92
2020/9/3,R,D,48
2020/9/3,Q,V,44
2020/9/3,Q,O,76
2020/9/3,O,R,210
2020/9/3,Q,M,94
2020/9/3,Q,A,84
2020/9/3,P,D,148
2020/9/3,O,Q,209
2020/9/3,O,G,196
2020/9/3,N,V,124
2020/9/3,S,L,77
2020/9/3,N,M,173
2020/9/3,Q,N,112
2020/9/3,S,Q,42
2020/9/3,W,Y,88
2020/9/3,U,A,76
2020/9/3,N,G,75
2020/9/3,Y,X,43
2020/9/3,Y,W,79
2020/9/3,Y,L,0
2020/9/3,X,Y,65
2020/9/3,X,W,100
2020/9/3,X,L,43
2020/9/3,X,G,42
2020/9/3,W,X,47
2020/9/3,W,L,441
2020/9/3,V,Q,101
2020/9/3,V,N,96
2020/9/3,V,M,66
2020/9/3,V,G,313
2020/9/3,V,C,42
2020/9/3,V,A,43
2020/9/3,U,V,96
2020/9/3,U,O,96
2020/9/3,U,G,92
2020/9/3,S,R,206
2020/9/3,M,V,77
2020/9/3,J,H,42
2020/9/3,M,N,43
2020/9/3,H,J,123
2020/9/3,G,X,42
2020/9/3,G,V,370
2020/9/3,G,R,65
2020/9/3,G,Q,63
2020/9/3,G,O,293
2020/9/3,G,L,558
2020/9/3,E,I,181
2020/9/3,H,K,64
2020/9/3,D,R,74
2020/9/3,D,E,78
2020/9/3,D,A,57
2020/9/3,C,V,42
2020/9/3,C,U,45
2020/9/3,C,M,44
2020/9/3,A,Q,207
2020/9/3,A,O,76
2020/9/3,M,U,177
2020/9/3,D,L,54
2020/9/3,H,L,57
2020/9/3,G,N,75
2020/9/3,I,J,94
2020/9/3,M,G,66
2020/9/3,I,E,122
2020/9/3,L,W,329
2020/9/3,L,R,283
2020/9/3,L,P,112
2020/9/3,L,O,65
2020/9/3,L,K,283
2020/9/3,L,J,42
2020/9/3,L,H,99
2020/9/3,L,G,462
2020/9/3,M,C,44
2020/9/3,K,L,119
2020/9/3,L,D,0
2020/9/3,J,I,99
2020/9/3,J,K,66
2020/9/3,I,S,72
2020/9/3,K,H,322
2020/9/3,K,J,46
2020/9/3,J,L,68
2020/9/4,R,S,367
2020/9/4,Q,O,77
2020/9/4,R,O,234
2020/9/4,R,L,350
2020/9/4,R,G,113
2020/9/4,R,D,48
2020/9/4,S,D,120
2020/9/4,Q,V,49
2020/9/4,Q,N,96
2020/9/4,O,R,287
2020/9/4,Q,A,156
2020/9/4,P,D,156
2020/9/4,O,Q,263
2020/9/4,O,G,290
2020/9/4,N,V,190
2020/9/4,N,M,183
2020/9/4,N,G,66
2020/9/4,S,I,98
2020/9/4,Q,M,113
2020/9/4,S,L,85
2020/9/4,Y,W,229
2020/9/4,S,R,236
2020/9/4,M,V,101
2020/9/4,Y,L,44
2020/9/4,X,Y,119
2020/9/4,X,W,132
2020/9/4,X,L,57
2020/9/4,X,G,44
2020/9/4,W,Y,209
2020/9/4,W,X,47
2020/9/4,W,L,529
2020/9/4,V,Q,135
2020/9/4,V,N,127
2020/9/4,V,M,106
2020/9/4,V,G,557
2020/9/4,V,C,48
2020/9/4,V,A,45
2020/9/4,U,V,149
2020/9/4,U,O,107
2020/9/4,Y,X,51
2020/9/4,U,A,112
2020/9/4,S,Q,42
2020/9/4,M,U,201
2020/9/4,U,G,72
2020/9/4,M,G,59
2020/9/4,G,X,42
2020/9/4,G,V,788
2020/9/4,G,R,43
2020/9/4,G,Q,75
2020/9/4,G,O,331
2020/9/4,G,N,50
2020/9/4,G,L,854
2020/9/4,E,I,255
2020/9/4,H,J,390
2020/9/4,D,R,65
2020/9/4,D,E,68
2020/9/4,D,A,57
2020/9/4,C,V,0
2020/9/4,C,U,48
2020/9/4,C,N,42
2020/9/4,C,M,46
2020/9/4,A,Q,233
2020/9/4,A,O,118
2020/9/4,D,L,57
2020/9/4,H,K,70
2020/9/4,M,N,44
2020/9/4,I,E,96
2020/9/4,M,C,42
2020/9/4,L,W,545
2020/9/4,L,R,332
2020/9/4,L,P,120
2020/9/4,L,O,68
2020/9/4,H,L,61
2020/9/4,L,J,55
2020/9/4,L,H,110
2020/9/4,L,G,745
2020/9/4,L,K,326
2020/9/4,K,L,263
2020/9/4,L,D,42
2020/9/4,I,S,82
2020/9/4,J,H,57
2020/9/4,J,I,362
2020/9/4,I,J,358
2020/9/4,J,L,134
2020/9/4,K,H,337
2020/9/4,K,J,71
2020/9/4,J,K,256
2020/9/5,S,L,75
2020/9/5,S,I,81
2020/9/5,S,D,97
2020/9/5,R,S,267
2020/9/5,R,O,135
2020/9/5,R,L,227
2020/9/5,R,G,84
2020/9/5,R,D,48
2020/9/5,N,V,164
2020/9/5,Q,O,62
2020/9/5,Q,N,48
2020/9/5,Q,M,81
2020/9/5,Q,A,149
2020/9/5,P,D,106
2020/9/5,O,R,160
2020/9/5,O,Q,159
2020/9/5,O,G,200
2020/9/5,S,Q,43
2020/9/5,Q,V,45
2020/9/5,S,R,134
2020/9/5,V,Q,128
2020/9/5,U,G,61
2020/9/5,N,M,160
2020/9/5,Y,X,44
2020/9/5,Y,W,92
2020/9/5,Y,L,60
2020/9/5,X,Y,58
2020/9/5,X,W,103
2020/9/5,X,L,77
2020/9/5,X,G,48
2020/9/5,U,A,90
2020/9/5,W,Y,84
2020/9/5,W,L,305
2020/9/5,V,N,70
2020/9/5,V,M,101
2020/9/5,V,G,517
2020/9/5,V,C,48
2020/9/5,V,A,47
2020/9/5,U,V,118
2020/9/5,U,O,78
2020/9/5,W,X,49
2020/9/5,N,G,62
2020/9/5,M,V,96
2020/9/5,G,N,46
2020/9/5,H,L,67
2020/9/5,H,J,367
2020/9/5,G,V,621
2020/9/5,G,R,42
2020/9/5,G,Q,57
2020/9/5,G,O,273
2020/9/5,G,L,704
2020/9/5,E,I,165
2020/9/5,I,E,56
2020/9/5,D,R,44
2020/9/5,D,E,50
2020/9/5,D,A,42
2020/9/5,C,V,43
2020/9/5,C,U,48
2020/9/5,C,M,57
2020/9/5,A,Q,119
2020/9/5,A,O,82
2020/9/5,M,U,152
2020/9/5,D,L,44
2020/9/5,I,J,284
2020/9/5,H,K,48
2020/9/5,J,H,62
2020/9/5,M,N,48
2020/9/5,M,G,57
2020/9/5,M,C,48
2020/9/5,L,X,42
2020/9/5,L,W,429
2020/9/5,L,R,277
2020/9/5,L,P,88
2020/9/5,I,S,66
2020/9/5,L,K,278
2020/9/5,L,J,60
2020/9/5,L,O,54
2020/9/5,L,G,591
2020/9/5,J,I,349
2020/9/5,L,H,136
2020/9/5,J,L,149
2020/9/5,K,H,280
2020/9/5,J,K,99
2020/9/5,K,L,110
2020/9/5,L,D,46
2020/9/5,K,J,75
2020/9/6,Q,O,55
2020/9/6,S,D,84
2020/9/6,R,S,206
2020/9/6,R,O,101
2020/9/6,R,L,199
2020/9/6,R,G,68
2020/9/6,R,D,43
2020/9/6,Q,V,44
2020/9/6,Q,N,57
2020/9/6,M,V,83
2020/9/6,Q,A,113
2020/9/6,P,D,103
2020/9/6,O,R,105
2020/9/6,O,Q,128
2020/9/6,O,G,143
2020/9/6,N,V,137
2020/9/6,N,M,144
2020/9/6,N,G,65
2020/9/6,S,I,70
2020/9/6,Q,M,64
2020/9/6,S,L,72
2020/9/6,Y,W,71
2020/9/6,S,R,102
2020/9/6,Y,X,43
2020/9/6,Y,L,57
2020/9/6,X,Y,64
2020/9/6,X,W,88
2020/9/6,X,L,88
2020/9/6,X,G,44
2020/9/6,W,Y,90
2020/9/6,W,X,57
2020/9/6,W,L,240
2020/9/6,V,Q,93
2020/9/6,V,N,105
2020/9/6,V,M,86
2020/9/6,V,G,412
2020/9/6,V,C,45
2020/9/6,V,A,45
2020/9/6,U,V,97
2020/9/6,U,O,56
2020/9/6,U,G,48
2020/9/6,U,A,80
2020/9/6,S,Q,42
2020/9/6,M,U,122
2020/9/6,A,Q,106
2020/9/6,M,G,56
2020/9/6,H,J,311
2020/9/6,G,X,46
2020/9/6,G,V,464
2020/9/6,G,R,43
2020/9/6,G,Q,60
2020/9/6,G,O,206
2020/9/6,G,N,57
2020/9/6,E,I,104
2020/9/6,H,K,43
2020/9/6,D,R,45
2020/9/6,D,E,48
2020/9/6,D,A,42
2020/9/6,C,V,43
2020/9/6,C,U,43
2020/9/6,C,N,42
2020/9/6,C,M,49
2020/9/6,A,O,64
2020/9/6,M,N,46
2020/9/6,D,L,44
2020/9/6,H,L,76
2020/9/6,G,L,542
2020/9/6,I,J,240
2020/9/6,M,C,48
2020/9/6,I,E,59
2020/9/6,L,X,0
2020/9/6,L,W,367
2020/9/6,L,R,237
2020/9/6,L,P,84
2020/9/6,L,O,54
2020/9/6,L,J,46
2020/9/6,L,H,84
2020/9/6,L,G,483
2020/9/6,L,K,248
2020/9/6,J,H,58
2020/9/6,K,L,68
2020/9/6,K,J,74
2020/9/6,K,H,269
2020/9/6,J,L,176
2020/9/6,J,K,72
2020/9/6,J,I,314
2020/9/6,L,D,48
2020/9/6,I,S,62
2020/9/7,R,D,48
2020/9/7,R,G,64
2020/9/7,R,L,171
2020/9/7,S,I,57
2020/9/7,R,S,186
2020/9/7,S,D,84
2020/9/7,Q,V,42
2020/9/7,R,O,98
2020/9/7,Q,O,48
2020/9/7,N,G,62
2020/9/7,Q,M,57
2020/9/7,Q,A,124
2020/9/7,P,D,102
2020/9/7,O,R,122
2020/9/7,O,Q,119
2020/9/7,O,G,116
2020/9/7,N,V,154
2020/9/7,N,M,121
2020/9/7,S,L,68
2020/9/7,Q,N,49
2020/9/7,S,Q,43
2020/9/7,Y,X,45
2020/9/7,U,A,75
2020/9/7,M,V,92
2020/9/7,Y,W,70
2020/9/7,Y,L,57
2020/9/7,X,Y,58
2020/9/7,X,W,89
2020/9/7,X,L,80
2020/9/7,X,G,46
2020/9/7,W,Y,84
2020/9/7,W,X,48
2020/9/7,W,L,235
2020/9/7,V,Q,103
2020/9/7,V,N,103
2020/9/7,V,M,77
2020/9/7,V,G,392
2020/9/7,V,C,48
2020/9/7,V,A,44
2020/9/7,U,V,94
2020/9/7,U,O,61
2020/9/7,U,G,48
2020/9/7,S,R,98
2020/9/7,M,U,118
2020/9/7,M,G,57
2020/9/7,A,O,61
2020/9/7,H,J,298
2020/9/7,G,X,44
2020/9/7,G,V,434
2020/9/7,G,R,42
2020/9/7,G,Q,57
2020/9/7,G,O,199
2020/9/7,G,N,57
2020/9/7,E,I,96
2020/9/7,H,K,43
2020/9/7,D,R,46
2020/9/7,D,E,48
2020/9/7,D,A,43
2020/9/7,C,V,43
2020/9/7,C,U,48
2020/9/7,C,N,42
2020/9/7,C,M,57
2020/9/7,A,Q,84
2020/9/7,M,N,48
2020/9/7,D,L,44
2020/9/7,H,L,72
2020/9/7,G,L,550
2020/9/7,I,J,192
2020/9/7,M,C,49
2020/9/7,I,E,52
2020/9/7,L,X,43
2020/9/7,L,W,329
2020/9/7,L,R,229
2020/9/7,L,P,85
2020/9/7,L,O,53
2020/9/7,L,J,49
2020/9/7,L,H,84
2020/9/7,L,G,461
2020/9/7,L,K,273
2020/9/7,J,H,60
2020/9/7,K,L,64
2020/9/7,K,J,75
2020/9/7,K,H,263
2020/9/7,J,L,150
2020/9/7,J,K,57
2020/9/7,J,I,289
2020/9/7,L,D,45
2020/9/7,I,S,59
2020/9/8,Q,V,42
2020/9/8,R,D,43
2020/9/8,R,G,65
2020/9/8,S,D,81
2020/9/8,R,O,76
2020/9/8,R,S,184
2020/9/8,Q,O,48
2020/9/8,R,L,161
2020/9/8,Q,N,53
2020/9/8,N,G,57
2020/9/8,Q,A,101
2020/9/8,P,D,81
2020/9/8,O,R,110
2020/9/8,O,Q,88
2020/9/8,O,G,104
2020/9/8,N,V,107
2020/9/8,N,M,107
2020/9/8,S,I,57
2020/9/8,Q,M,57
2020/9/8,S,L,68
2020/9/8,Y,X,44
2020/9/8,S,R,76
2020/9/8,M,V,80
2020/9/8,Y,W,62
2020/9/8,Y,L,57
2020/9/8,X,Y,62
2020/9/8,X,W,88
2020/9/8,X,L,94
2020/9/8,X,G,42
2020/9/8,W,Y,70
2020/9/8,W,X,48
2020/9/8,W,L,199
2020/9/8,V,Q,86
2020/9/8,V,M,77
2020/9/8,V,G,278
2020/9/8,V,C,48
2020/9/8,V,A,46
2020/9/8,U,V,65
2020/9/8,U,O,50
2020/9/8,U,G,48
2020/9/8,U,A,70
2020/9/8,S,Q,42
2020/9/8,M,U,97
2020/9/8,V,N,92
2020/9/8,M,G,57
2020/9/8,H,J,269
2020/9/8,G,X,46
2020/9/8,G,V,341
2020/9/8,G,R,43
2020/9/8,G,Q,48
2020/9/8,G,O,189
2020/9/8,G,N,57
2020/9/8,G,L,447
2020/9/8,H,K,42
2020/9/8,E,I,77
2020/9/8,D,L,42
2020/9/8,D,E,47
2020/9/8,D,A,43
2020/9/8,C,V,43
2020/9/8,C,U,44
2020/9/8,C,M,58
2020/9/8,A,Q,74
2020/9/8,M,N,46
2020/9/8,D,R,44
2020/9/8,H,L,72
2020/9/8,A,O,61
2020/9/8,I,J,147
2020/9/8,I,E,50
2020/9/8,L,X,43
2020/9/8,L,W,263
2020/9/8,L,R,216
2020/9/8,L,P,90
2020/9/8,L,O,48
2020/9/8,L,J,48
2020/9/8,L,H,67
2020/9/8,L,G,357
2020/9/8,L,K,259
2020/9/8,I,S,47
2020/9/8,L,D,48
2020/9/8,J,H,57
2020/9/8,J,I,234
2020/9/8,J,K,43
2020/9/8,M,C,48
2020/9/8,K,H,259
2020/9/8,K,J,70
2020/9/8,K,L,48
2020/9/8,J,L,125
2020/9/9,Q,O,42
2020/9/9,S,D,57
2020/9/9,R,S,103
2020/9/9,R,O,73
2020/9/9,R,L,106
2020/9/9,R,G,57
2020/9/9,R,D,42
2020/9/9,Q,V,42
2020/9/9,S,I,48
2020/9/9,N,M,74
2020/9/9,Q,M,57
2020/9/9,Q,A,72
2020/9/9,P,D,65
2020/9/9,O,R,66
2020/9/9,O,Q,78
2020/9/9,O,G,70
2020/9/9,N,V,85
2020/9/9,S,L,66
2020/9/9,Q,N,43
2020/9/9,S,Q,42
2020/9/9,Y,X,44
2020/9/9,U,A,51
2020/9/9,N,G,51
2020/9/9,Y,W,48
2020/9/9,Y,L,48
2020/9/9,X,Y,48
2020/9/9,X,W,57
2020/9/9,X,L,84
2020/9/9,X,G,43
2020/9/9,W,Y,54
2020/9/9,W,X,44
2020/9/9,W,L,104
2020/9/9,V,Q,66
2020/9/9,V,N,70
2020/9/9,V,M,63
2020/9/9,V,G,194
2020/9/9,V,C,43
2020/9/9,V,A,46
2020/9/9,U,V,55
2020/9/9,U,O,43
2020/9/9,U,G,43
2020/9/9,S,R,77
2020/9/9,M,V,64
2020/9/9,L,H,57
2020/9/9,M,N,45
2020/9/9,H,J,169
2020/9/9,G,X,44
2020/9/9,G,V,237
2020/9/9,G,Q,48
2020/9/9,G,O,124
2020/9/9,G,N,49
2020/9/9,G,L,283
2020/9/9,E,I,61
2020/9/9,H,L,65
2020/9/9,M,U,69
2020/9/9,D,E,44
2020/9/9,D,A,0
2020/9/9,C,V,42
2020/9/9,C,U,47
2020/9/9,C,N,42
2020/9/9,C,M,57
2020/9/9,A,Q,57
2020/9/9,A,O,48
2020/9/9,D,L,42
2020/9/9,I,E,44
2020/9/9,D,R,0
2020/9/9,I,S,48
2020/9/9,I,J,133
2020/9/9,M,G,48
2020/9/9,M,C,51
2020/9/9,L,X,44
2020/9/9,L,W,198
2020/9/9,L,P,57
2020/9/9,L,O,48
2020/9/9,L,K,159
2020/9/9,L,J,42
2020/9/9,L,R,137
2020/9/9,L,D,48
2020/9/9,K,L,48
2020/9/9,K,J,48
2020/9/9,K,H,167
2020/9/9,J,L,137
2020/9/9,J,K,48
2020/9/9,J,I,150
2020/9/9,L,G,274
2020/9/9,J,H,57
2020/9/10,R,G,43
2020/9/10,R,L,85
2020/9/10,R,O,48
2020/9/10,S,L,55
2020/9/10,S,D,55
2020/9/10,S,I,46
2020/9/10,R,D,42
2020/9/10,R,S,84
2020/9/10,Q,V,42
2020/9/10,S,Q,42
2020/9/10,Q,M,46
2020/9/10,Q,A,57
2020/9/10,P,D,57
2020/9/10,O,R,48
2020/9/10,O,Q,65
2020/9/10,O,G,63
2020/9/10,N,V,64
2020/9/10,N,M,57
2020/9/10,N,G,48
2020/9/10,Q,N,42
2020/9/10,S,R,48
2020/9/10,L,R,110
2020/9/10,U,G,42
2020/9/10,M,V,54
2020/9/10,Y,X,0
2020/9/10,Y,W,44
2020/9/10,Y,L,43
2020/9/10,X,Y,42
2020/9/10,X,W,64
2020/9/10,X,L,64
2020/9/10,X,G,42
2020/9/10,W,Y,42
2020/9/10,W,X,46
2020/9/10,W,L,113
2020/9/10,V,Q,55
2020/9/10,V,N,57
2020/9/10,V,M,53
2020/9/10,V,G,139
2020/9/10,V,C,43
2020/9/10,V,A,42
2020/9/10,U,V,44
2020/9/10,U,O,42
2020/9/10,U,A,47
2020/9/10,M,U,48
2020/9/10,J,L,70
2020/9/10,M,G,47
2020/9/10,H,J,111
2020/9/10,G,X,48
2020/9/10,G,V,145
2020/9/10,G,R,0
2020/9/10,G,Q,42
2020/9/10,G,O,92
2020/9/10,G,N,48
2020/9/10,G,L,193
2020/9/10,H,K,43
2020/9/10,E,I,57
2020/9/10,D,L,0
2020/9/10,D,E,43
2020/9/10,D,A,43
2020/9/10,C,V,44
2020/9/10,C,U,44
2020/9/10,C,N,0
2020/9/10,C,M,51
2020/9/10,M,N,44
2020/9/10,D,R,42
2020/9/10,H,L,62
2020/9/10,A,Q,48
2020/9/10,I,J,90
2020/9/10,I,E,44
2020/9/10,M,C,48
2020/9/10,L,X,0
2020/9/10,L,W,158
2020/9/10,A,O,47
2020/9/10,L,P,52
2020/9/10,L,O,44
2020/9/10,L,J,43
2020/9/10,L,H,53
2020/9/10,L,K,102
2020/9/10,L,D,45
2020/9/10,K,L,45
2020/9/10,I,S,48
2020/9/10,K,J,48
2020/9/10,K,H,107
2020/9/10,J,K,42
2020/9/10,J,I,106
2020/9/10,L,G,172
2020/9/10,J,H,48
2020/9/11,R,G,43
2020/9/11,R,L,75
2020/9/11,S,D,55
2020/9/11,R,S,78
2020/9/11,S,I,46
2020/9/11,Q,V,42
2020/9/11,R,O,47
2020/9/11,Q,O,42
2020/9/11,N,M,52
2020/9/11,Q,M,43
2020/9/11,Q,A,48
2020/9/11,P,D,48
2020/9/11,O,R,47
2020/9/11,O,Q,64
2020/9/11,O,G,61
2020/9/11,N,V,57
2020/9/11,S,L,63
2020/9/11,N,G,44
2020/9/11,Q,N,42
2020/9/11,S,Q,43
2020/9/11,V,N,55
2020/9/11,U,A,43
2020/9/11,Y,X,42
2020/9/11,M,V,57
2020/9/11,Y,W,44
2020/9/11,Y,L,42
2020/9/11,X,Y,43
2020/9/11,X,W,59
2020/9/11,X,L,65
2020/9/11,X,G,43
2020/9/11,S,R,48
2020/9/11,W,Y,43
2020/9/11,W,L,101
2020/9/11,V,Q,48
2020/9/11,V,M,57
2020/9/11,V,G,125
2020/9/11,V,A,42
2020/9/11,U,V,43
2020/9/11,U,O,0
2020/9/11,U,G,44
2020/9/11,W,X,46
2020/9/11,M,U,47
2020/9/11,V,C,45
2020/9/11,M,G,43
2020/9/11,H,K,43
2020/9/11,H,J,113
2020/9/11,G,X,47
2020/9/11,G,V,148
2020/9/11,G,R,42
2020/9/11,G,Q,43
2020/9/11,G,O,91
2020/9/11,G,N,48
2020/9/11,H,L,57
2020/9/11,G,L,177
2020/9/11,D,R,0
2020/9/11,D,L,42
2020/9/11,D,E,42
2020/9/11,C,V,48
2020/9/11,C,U,42
2020/9/11,C,M,51
2020/9/11,A,Q,43
2020/9/11,M,N,0
2020/9/11,E,I,52
2020/9/11,I,E,42
2020/9/11,A,O,46
2020/9/11,I,S,46
2020/9/11,I,J,87
2020/9/11,L,X,42
2020/9/11,L,W,154
2020/9/11,L,R,113
2020/9/11,L,P,48
2020/9/11,L,K,99
2020/9/11,L,J,0
2020/9/11,L,H,48
2020/9/11,L,O,44
2020/9/11,L,D,44
2020/9/11,J,H,44
2020/9/11,L,G,183
2020/9/11,J,I,112
2020/9/11,J,K,0
2020/9/11,M,C,50
2020/9/11,K,H,104
2020/9/11,K,J,48
2020/9/11,K,L,44
2020/9/11,J,L,78
2020/9/12,Q,V,0
2020/9/12,R,S,57
2020/9/12,R,O,42
2020/9/12,R,L,65
2020/9/12,R,G,43
2020/9/12,R,D,42
2020/9/12,S,D,43
2020/9/12,N,G,0
2020/9/12,Q,A,48
2020/9/12,P,D,48
2020/9/12,O,R,44
2020/9/12,O,Q,48
2020/9/12,O,G,52
2020/9/12,N,V,54
2020/9/12,N,M,56
2020/9/12,S,I,43
2020/9/12,Q,M,42
2020/9/12,S,L,55
2020/9/12,V,Q,48
2020/9/12,S,R,42
2020/9/12,M,V,48
2020/9/12,Y,X,0
2020/9/12,Y,W,0
2020/9/12,Y,L,42
2020/9/12,X,Y,42
2020/9/12,X,W,48
2020/9/12,X,L,57
2020/9/12,X,G,0
2020/9/12,S,Q,43
2020/9/12,W,Y,0
2020/9/12,W,L,73
2020/9/12,V,N,48
2020/9/12,V,M,46
2020/9/12,V,G,112
2020/9/12,V,C,47
2020/9/12,U,V,43
2020/9/12,U,G,42
2020/9/12,U,A,43
2020/9/12,W,X,43
2020/9/12,M,U,45
2020/9/12,L,D,42
2020/9/12,M,C,48
2020/9/12,H,J,86
2020/9/12,G,X,44
2020/9/12,G,V,120
2020/9/12,G,R,42
2020/9/12,G,Q,42
2020/9/12,G,O,76
2020/9/12,M,G,42
2020/9/12,H,K,43
2020/9/12,G,L,136
2020/9/12,D,R,0
2020/9/12,D,A,42
2020/9/12,C,V,42
2020/9/12,C,U,43
2020/9/12,C,M,52
2020/9/12,A,Q,42
2020/9/12,A,O,47
2020/9/12,E,I,48
2020/9/12,H,L,53
2020/9/12,G,N,48
2020/9/12,I,J,66
2020/9/12,I,E,42
2020/9/12,L,X,43
2020/9/12,L,W,128
2020/9/12,L,R,88
2020/9/12,L,P,48
2020/9/12,L,K,72
2020/9/12,L,J,42
2020/9/12,L,H,48
2020/9/12,L,O,0
2020/9/12,K,L,43
2020/9/12,L,G,138
2020/9/12,J,H,44
2020/9/12,J,I,86
2020/9/12,J,K,42
2020/9/12,I,S,45
2020/9/12,K,H,83
2020/9/12,K,J,48
2020/9/12,J,L,65
2020/9/13,R,G,42
2020/9/13,S,L,57
2020/9/13,S,I,42
2020/9/13,S,D,44
2020/9/13,R,S,57
2020/9/13,R,O,42
2020/9/13,R,L,60
2020/9/13,Q,V,0
2020/9/13,S,Q,42
2020/9/13,Q,N,0
2020/9/13,Q,M,44
2020/9/13,Q,A,44
2020/9/13,P,D,45
2020/9/13,O,R,43
2020/9/13,O,Q,52
2020/9/13,O,G,48
2020/9/13,N,V,48
2020/9/13,Q,O,0
